model,training,eval_lang,step,pred_langs,emb_cos_sim
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",heb_Hebr,Labels,{'heb_Hebr': 1.0},
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",heb_Hebr,Base,{'tur_Latn': 0.92},0.8882958292961121
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",heb_Hebr,Step1,{'tur_Latn': 0.93},0.8947219252586365
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",heb_Hebr,Step50+sbeam8,{'tur_Latn': 0.92},0.8894327878952026
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",arb_Arab,Labels,{'arb_Arab': 1.0},
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",arb_Arab,Base,{'tur_Latn': 0.88},0.8403065204620361
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",arb_Arab,Step1,"{'tur_Latn': 0.84, 'eng_Latn': 0.07, 'guj_Gujr': 0.06}",0.8289413452148438
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",arb_Arab,Step50+sbeam8,"{'tur_Latn': 0.81, 'eng_Latn': 0.07, 'guj_Gujr': 0.09}",0.8777481317520142
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",amh_Ethi,Labels,"{'amh_Ethi': 0.81, 'eng_Latn': 0.14}",
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",amh_Ethi,Base,"{'guj_Gujr': 0.66, 'tur_Latn': 0.27}",0.8579605221748352
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",amh_Ethi,Step1,"{'guj_Gujr': 0.83, 'tur_Latn': 0.08}",0.8391827344894409
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",amh_Ethi,Step50+sbeam8,"{'guj_Gujr': 0.87, 'tur_Latn': 0.08}",0.8519910573959351
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mlt_Latn,Labels,"{'eng_Latn': 0.13, 'deu_Latn': 0.19, 'mlt_Latn': 0.24, 'fin_Latn': 0.11}",
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mlt_Latn,Base,"{'eng_Latn': 0.16, 'tur_Latn': 0.69}",0.9076901078224182
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mlt_Latn,Step1,"{'tur_Latn': 0.61, 'eng_Latn': 0.22}",0.9088283777236938
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mlt_Latn,Step50+sbeam8,"{'eng_Latn': 0.27, 'tur_Latn': 0.5}",0.9020161628723145
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",hin_Deva,Labels,"{'hin_Deva': 0.72, 'eng_Latn': 0.24}",
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",hin_Deva,Base,"{'guj_Gujr': 0.76, 'eng_Latn': 0.23}",0.9003605842590332
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",hin_Deva,Step1,"{'guj_Gujr': 0.76, 'eng_Latn': 0.22}",0.9209047555923462
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",hin_Deva,Step50+sbeam8,"{'guj_Gujr': 0.76, 'eng_Latn': 0.22}",0.9341868758201599
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",urd_Arab,Labels,{'urd_Arab': 0.98},
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",urd_Arab,Base,"{'guj_Gujr': 0.76, 'tur_Latn': 0.16, 'eng_Latn': 0.06}",0.9082919955253601
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",urd_Arab,Step1,"{'guj_Gujr': 0.86, 'tur_Latn': 0.07}",0.9003875255584717
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",urd_Arab,Step50+sbeam8,"{'guj_Gujr': 0.88, 'tur_Latn': 0.07}",0.9162660241127014
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",guj_Gujr,Labels,{'guj_Gujr': 0.99},
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",guj_Gujr,Base,{'guj_Gujr': 0.99},0.9838334321975708
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",guj_Gujr,Step1,{'guj_Gujr': 0.99},0.9849451780319214
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",guj_Gujr,Step50+sbeam8,{'guj_Gujr': 0.99},0.9892126321792603
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",sin_Sinh,Labels,{'eng_Latn': 0.19},
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",sin_Sinh,Base,{'guj_Gujr': 0.98},0.923673152923584
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",sin_Sinh,Step1,{'guj_Gujr': 0.99},0.9313665628433228
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",sin_Sinh,Step50+sbeam8,{'guj_Gujr': 0.99},0.9366812705993652
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",pan_Guru,Labels,{'pan_Guru': 1.0},
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",pan_Guru,Base,{'guj_Gujr': 0.99},0.9380747079849243
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",pan_Guru,Step1,{'guj_Gujr': 1.0},0.9276068210601807
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",pan_Guru,Step50+sbeam8,{'guj_Gujr': 0.99},0.9288897514343262
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",tur_Latn,Labels,{'tur_Latn': 0.99},
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",tur_Latn,Base,{'tur_Latn': 0.99},0.9437064528465271
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",tur_Latn,Step1,{'tur_Latn': 0.99},0.9656805992126465
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",tur_Latn,Step50+sbeam8,{'tur_Latn': 0.99},0.9592701196670532
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",kaz_Cyrl,Labels,{'kaz_Cyrl': 0.99},
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",kaz_Cyrl,Base,"{'tur_Latn': 0.91, 'guj_Gujr': 0.07}",0.8814378976821899
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",kaz_Cyrl,Step1,"{'tur_Latn': 0.74, 'guj_Gujr': 0.23}",0.8877816200256348
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",kaz_Cyrl,Step50+sbeam8,"{'tur_Latn': 0.72, 'guj_Gujr': 0.26}",0.8772497177124023
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",cmn_Hani,Labels,{'cmn_Hani': 1.0},
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",cmn_Hani,Base,"{'cmn_Hani': 0.24, 'tur_Latn': 0.34, 'guj_Gujr': 0.26, 'eng_Latn': 0.08}",0.857266902923584
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",cmn_Hani,Step1,"{'tur_Latn': 0.35, 'eng_Latn': 0.12, 'guj_Gujr': 0.39}",0.8028421401977539
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",cmn_Hani,Step50+sbeam8,"{'tur_Latn': 0.32, 'eng_Latn': 0.14, 'guj_Gujr': 0.44}",0.8535017967224121
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",jpn_Jpan,Labels,{'jpn_Jpan': 0.99},
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",jpn_Jpan,Base,"{'tur_Latn': 0.85, 'guj_Gujr': 0.07}",0.8736074566841125
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",jpn_Jpan,Step1,"{'tur_Latn': 0.78, 'guj_Gujr': 0.13}",0.859663724899292
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",jpn_Jpan,Step50+sbeam8,"{'tur_Latn': 0.73, 'guj_Gujr': 0.16, 'eng_Latn': 0.06}",0.8789825439453125
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",kor_Hang,Labels,{'kor_Hang': 0.99},
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",kor_Hang,Base,{'tur_Latn': 0.94},0.8900409936904907
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",kor_Hang,Step1,{'tur_Latn': 0.93},0.8657673001289368
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",kor_Hang,Step50+sbeam8,{'tur_Latn': 0.89},0.8773651123046875
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mon_Cyrl,Labels,{'mon_Cyrl': 0.99},
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mon_Cyrl,Base,"{'guj_Gujr': 0.55, 'tur_Latn': 0.39}",0.8966662287712097
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mon_Cyrl,Step1,"{'guj_Gujr': 0.8, 'tur_Latn': 0.12}",0.917704164981842
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mon_Cyrl,Step50+sbeam8,"{'guj_Gujr': 0.82, 'tur_Latn': 0.09}",0.8944892287254333
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",hun_Latn,Labels,{'hun_Latn': 1.0},
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",hun_Latn,Base,{'tur_Latn': 0.83},0.9010167121887207
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",hun_Latn,Step1,"{'tur_Latn': 0.48, 'hun_Latn': 0.38}",0.9267317056655884
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",hun_Latn,Step50+sbeam8,"{'tur_Latn': 0.57, 'hun_Latn': 0.3}",0.9150365591049194
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mhr_Cyrl,Labels,"{'kaz_Cyrl': 0.61, 'mon_Cyrl': 0.26}",
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mhr_Cyrl,Base,{'tur_Latn': 0.96},0.8901631832122803
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mhr_Cyrl,Step1,{'tur_Latn': 0.94},0.8656458258628845
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mhr_Cyrl,Step50+sbeam8,{'tur_Latn': 0.93},0.8585066795349121
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",fin_Latn,Labels,{'fin_Latn': 0.99},
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",fin_Latn,Base,{'tur_Latn': 0.91},0.9052780866622925
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",fin_Latn,Step1,"{'tur_Latn': 0.78, 'fin_Latn': 0.17}",0.8890939354896545
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",fin_Latn,Step50+sbeam8,"{'tur_Latn': 0.84, 'fin_Latn': 0.11}",0.9052184820175171
me5_heb_Hebr,['heb_Hebr'],deu_Latn,Labels,{'deu_Latn': 1.0},
me5_heb_Hebr,['heb_Hebr'],deu_Latn,Step1,"{'heb_Hebr': 0.49, 'deu_Latn': 0.41, 'eng_Latn': 0.07}",0.8845418691635132
me5_heb_Hebr,['heb_Hebr'],deu_Latn,Step50+sbeam8,"{'heb_Hebr': 0.6, 'eng_Latn': 0.07, 'deu_Latn': 0.3}",0.9008705615997314
me5_heb_Hebr,['heb_Hebr'],deu_Latn,Base,"{'deu_Latn': 0.3, 'heb_Hebr': 0.59, 'eng_Latn': 0.07}",0.8745170831680298
me5_heb_Hebr,['heb_Hebr'],ydd_Hebr,Labels,{'heb_Hebr': 0.99},
me5_heb_Hebr,['heb_Hebr'],ydd_Hebr,Step1,{'heb_Hebr': 0.97},0.9195551872253418
me5_heb_Hebr,['heb_Hebr'],ydd_Hebr,Step50+sbeam8,{'heb_Hebr': 0.97},0.8866803646087646
me5_heb_Hebr,['heb_Hebr'],ydd_Hebr,Base,{'heb_Hebr': 0.97},0.9359233379364014
me5_heb_Hebr,['heb_Hebr'],heb_Hebr,Labels,{'heb_Hebr': 1.0},
me5_heb_Hebr,['heb_Hebr'],heb_Hebr,Step1,{'heb_Hebr': 1.0},0.9587972164154053
me5_heb_Hebr,['heb_Hebr'],heb_Hebr,Step50+sbeam8,{'heb_Hebr': 1.0},0.9477425217628479
me5_heb_Hebr,['heb_Hebr'],heb_Hebr,Base,{'heb_Hebr': 1.0},0.964623212814331
me5_heb_Hebr,['heb_Hebr'],arb_Arab,Labels,{'arb_Arab': 1.0},
me5_heb_Hebr,['heb_Hebr'],arb_Arab,Step1,{'heb_Hebr': 0.95},0.8841069936752319
me5_heb_Hebr,['heb_Hebr'],arb_Arab,Step50+sbeam8,{'heb_Hebr': 0.94},0.8649713397026062
me5_heb_Hebr,['heb_Hebr'],arb_Arab,Base,"{'heb_Hebr': 0.93, 'eng_Latn': 0.06}",0.8810455799102783
me5_heb_Hebr,['heb_Hebr'],amh_Ethi,Labels,"{'amh_Ethi': 0.81, 'eng_Latn': 0.14}",
me5_heb_Hebr,['heb_Hebr'],amh_Ethi,Step1,{'heb_Hebr': 0.93},0.8554414510726929
me5_heb_Hebr,['heb_Hebr'],amh_Ethi,Step50+sbeam8,{'heb_Hebr': 0.92},0.8504146933555603
me5_heb_Hebr,['heb_Hebr'],amh_Ethi,Base,{'heb_Hebr': 0.93},0.8683450818061829
me5_heb_Hebr,['heb_Hebr'],mlt_Latn,Labels,"{'eng_Latn': 0.13, 'deu_Latn': 0.19, 'mlt_Latn': 0.24, 'fin_Latn': 0.11}",
me5_heb_Hebr,['heb_Hebr'],mlt_Latn,Step1,"{'eng_Latn': 0.31, 'heb_Hebr': 0.32, 'deu_Latn': 0.08}",0.8843809366226196
me5_heb_Hebr,['heb_Hebr'],mlt_Latn,Step50+sbeam8,"{'eng_Latn': 0.3, 'heb_Hebr': 0.29, 'deu_Latn': 0.09}",0.8937944173812866
me5_heb_Hebr,['heb_Hebr'],mlt_Latn,Base,"{'eng_Latn': 0.4, 'heb_Hebr': 0.34}",0.8883535265922546
me5_heb_Hebr,['heb_Hebr'],hin_Deva,Labels,"{'hin_Deva': 0.72, 'eng_Latn': 0.24}",
me5_heb_Hebr,['heb_Hebr'],hin_Deva,Step1,"{'heb_Hebr': 0.72, 'eng_Latn': 0.23}",0.8775343298912048
me5_heb_Hebr,['heb_Hebr'],hin_Deva,Step50+sbeam8,"{'heb_Hebr': 0.67, 'eng_Latn': 0.23}",0.8273016214370728
me5_heb_Hebr,['heb_Hebr'],hin_Deva,Base,"{'eng_Latn': 0.24, 'heb_Hebr': 0.71}",0.8697034120559692
me5_heb_Hebr,['heb_Hebr'],urd_Arab,Labels,{'urd_Arab': 0.98},
me5_heb_Hebr,['heb_Hebr'],urd_Arab,Step1,{'heb_Hebr': 0.95},0.8874975442886353
me5_heb_Hebr,['heb_Hebr'],urd_Arab,Step50+sbeam8,{'heb_Hebr': 0.91},0.8953653573989868
me5_heb_Hebr,['heb_Hebr'],urd_Arab,Base,"{'heb_Hebr': 0.92, 'eng_Latn': 0.06}",0.8950209021568298
me5_heb_Hebr,['heb_Hebr'],guj_Gujr,Labels,{'guj_Gujr': 0.99},
me5_heb_Hebr,['heb_Hebr'],guj_Gujr,Step1,{'heb_Hebr': 0.96},0.8993576765060425
me5_heb_Hebr,['heb_Hebr'],guj_Gujr,Step50+sbeam8,{'heb_Hebr': 0.94},0.9104043245315552
me5_heb_Hebr,['heb_Hebr'],guj_Gujr,Base,{'heb_Hebr': 0.95},0.892587423324585
me5_heb_Hebr,['heb_Hebr'],sin_Sinh,Labels,{'eng_Latn': 0.19},
me5_heb_Hebr,['heb_Hebr'],sin_Sinh,Step1,{'heb_Hebr': 0.95},0.8835883140563965
me5_heb_Hebr,['heb_Hebr'],sin_Sinh,Step50+sbeam8,{'heb_Hebr': 0.92},0.8694419264793396
me5_heb_Hebr,['heb_Hebr'],sin_Sinh,Base,{'heb_Hebr': 0.94},0.8785845637321472
me5_heb_Hebr,['heb_Hebr'],pan_Guru,Labels,{'pan_Guru': 1.0},
me5_heb_Hebr,['heb_Hebr'],pan_Guru,Step1,{'heb_Hebr': 0.99},0.8589076399803162
me5_heb_Hebr,['heb_Hebr'],pan_Guru,Step50+sbeam8,{'heb_Hebr': 0.98},0.877472460269928
me5_heb_Hebr,['heb_Hebr'],pan_Guru,Base,{'heb_Hebr': 0.98},0.8744312524795532
me5_heb_Hebr,['heb_Hebr'],tur_Latn,Labels,{'tur_Latn': 0.99},
me5_heb_Hebr,['heb_Hebr'],tur_Latn,Step1,"{'heb_Hebr': 0.71, 'eng_Latn': 0.12}",0.8635547161102295
me5_heb_Hebr,['heb_Hebr'],tur_Latn,Step50+sbeam8,"{'heb_Hebr': 0.63, 'eng_Latn': 0.13}",0.8707429766654968
me5_heb_Hebr,['heb_Hebr'],tur_Latn,Base,"{'heb_Hebr': 0.7, 'eng_Latn': 0.15}",0.8703505396842957
me5_heb_Hebr,['heb_Hebr'],kaz_Cyrl,Labels,{'kaz_Cyrl': 0.99},
me5_heb_Hebr,['heb_Hebr'],kaz_Cyrl,Step1,"{'heb_Hebr': 0.85, 'eng_Latn': 0.06}",0.8752228021621704
me5_heb_Hebr,['heb_Hebr'],kaz_Cyrl,Step50+sbeam8,"{'heb_Hebr': 0.78, 'eng_Latn': 0.06}",0.8867544531822205
me5_heb_Hebr,['heb_Hebr'],kaz_Cyrl,Base,{'heb_Hebr': 0.9},0.882125735282898
me5_heb_Hebr,['heb_Hebr'],cmn_Hani,Labels,{'cmn_Hani': 1.0},
me5_heb_Hebr,['heb_Hebr'],cmn_Hani,Step1,{'heb_Hebr': 0.71},0.8209083080291748
me5_heb_Hebr,['heb_Hebr'],cmn_Hani,Step50+sbeam8,{'heb_Hebr': 0.52},0.8309968113899231
me5_heb_Hebr,['heb_Hebr'],cmn_Hani,Base,{'heb_Hebr': 0.86},0.8385293483734131
me5_heb_Hebr,['heb_Hebr'],jpn_Jpan,Labels,{'jpn_Jpan': 0.99},
me5_heb_Hebr,['heb_Hebr'],jpn_Jpan,Step1,{'heb_Hebr': 0.69},0.8700873851776123
me5_heb_Hebr,['heb_Hebr'],jpn_Jpan,Step50+sbeam8,{'heb_Hebr': 0.41},0.8461164236068726
me5_heb_Hebr,['heb_Hebr'],jpn_Jpan,Base,{'heb_Hebr': 0.86},0.8730247616767883
me5_heb_Hebr,['heb_Hebr'],kor_Hang,Labels,{'kor_Hang': 0.99},
me5_heb_Hebr,['heb_Hebr'],kor_Hang,Step1,{'heb_Hebr': 0.88},0.9109585881233215
me5_heb_Hebr,['heb_Hebr'],kor_Hang,Step50+sbeam8,{'heb_Hebr': 0.76},0.9378238916397095
me5_heb_Hebr,['heb_Hebr'],kor_Hang,Base,{'heb_Hebr': 0.91},0.918406069278717
me5_heb_Hebr,['heb_Hebr'],mon_Cyrl,Labels,{'mon_Cyrl': 0.99},
me5_heb_Hebr,['heb_Hebr'],mon_Cyrl,Step1,"{'heb_Hebr': 0.85, 'eng_Latn': 0.07}",0.8924072980880737
me5_heb_Hebr,['heb_Hebr'],mon_Cyrl,Step50+sbeam8,"{'heb_Hebr': 0.78, 'eng_Latn': 0.1}",0.8896671533584595
me5_heb_Hebr,['heb_Hebr'],mon_Cyrl,Base,"{'heb_Hebr': 0.85, 'eng_Latn': 0.09}",0.893692135810852
me5_heb_Hebr,['heb_Hebr'],hun_Latn,Labels,{'hun_Latn': 1.0},
me5_heb_Hebr,['heb_Hebr'],hun_Latn,Step1,"{'heb_Hebr': 0.74, 'eng_Latn': 0.07}",0.8941938877105713
me5_heb_Hebr,['heb_Hebr'],hun_Latn,Step50+sbeam8,"{'heb_Hebr': 0.68, 'eng_Latn': 0.06}",0.8900824785232544
me5_heb_Hebr,['heb_Hebr'],hun_Latn,Base,{'heb_Hebr': 0.77},0.8897846937179565
me5_heb_Hebr,['heb_Hebr'],mhr_Cyrl,Labels,"{'kaz_Cyrl': 0.61, 'mon_Cyrl': 0.26}",
me5_heb_Hebr,['heb_Hebr'],mhr_Cyrl,Step1,"{'heb_Hebr': 0.66, 'mon_Cyrl': 0.06, 'eng_Latn': 0.06, 'kaz_Cyrl': 0.08}",0.8601011037826538
me5_heb_Hebr,['heb_Hebr'],mhr_Cyrl,Step50+sbeam8,"{'heb_Hebr': 0.58, 'mon_Cyrl': 0.08, 'eng_Latn': 0.06, 'kaz_Cyrl': 0.1}",0.8422387838363647
me5_heb_Hebr,['heb_Hebr'],mhr_Cyrl,Base,{'heb_Hebr': 0.82},0.855231523513794
me5_heb_Hebr,['heb_Hebr'],fin_Latn,Labels,{'fin_Latn': 0.99},
me5_heb_Hebr,['heb_Hebr'],fin_Latn,Step1,"{'heb_Hebr': 0.79, 'eng_Latn': 0.12}",0.8782777190208435
me5_heb_Hebr,['heb_Hebr'],fin_Latn,Step50+sbeam8,"{'heb_Hebr': 0.77, 'eng_Latn': 0.13}",0.8442208766937256
me5_heb_Hebr,['heb_Hebr'],fin_Latn,Base,"{'heb_Hebr': 0.74, 'eng_Latn': 0.15}",0.8801410794258118
me5_tur_hin,"['tur_Latn', 'hin_Deva']",deu_Latn,Labels,{'deu_Latn': 1.0},
me5_tur_hin,"['tur_Latn', 'hin_Deva']",deu_Latn,Base,{'deu_Latn': 0.99},0.9148004055023193
me5_tur_hin,"['tur_Latn', 'hin_Deva']",deu_Latn,Step1,{'deu_Latn': 0.98},0.9081370234489441
me5_tur_hin,"['tur_Latn', 'hin_Deva']",deu_Latn,Step50+sbeam8,{'deu_Latn': 0.94},0.9430407285690308
me5_tur_hin,"['tur_Latn', 'hin_Deva']",ydd_Hebr,Labels,{'heb_Hebr': 0.99},
me5_tur_hin,"['tur_Latn', 'hin_Deva']",ydd_Hebr,Base,"{'hin_Deva': 0.57, 'eng_Latn': 0.08, 'tur_Latn': 0.19}",0.8806211948394775
me5_tur_hin,"['tur_Latn', 'hin_Deva']",ydd_Hebr,Step1,"{'hin_Deva': 0.74, 'eng_Latn': 0.09, 'tur_Latn': 0.08}",0.8584017753601074
me5_tur_hin,"['tur_Latn', 'hin_Deva']",ydd_Hebr,Step50+sbeam8,"{'hin_Deva': 0.7, 'eng_Latn': 0.12, 'tur_Latn': 0.07}",0.8534597754478455
me5_tur_hin,"['tur_Latn', 'hin_Deva']",heb_Hebr,Labels,{'heb_Hebr': 1.0},
me5_tur_hin,"['tur_Latn', 'hin_Deva']",heb_Hebr,Base,"{'tur_Latn': 0.63, 'hin_Deva': 0.23}",0.8634861707687378
me5_tur_hin,"['tur_Latn', 'hin_Deva']",heb_Hebr,Step1,"{'tur_Latn': 0.43, 'hin_Deva': 0.44, 'eng_Latn': 0.07}",0.8672579526901245
me5_tur_hin,"['tur_Latn', 'hin_Deva']",heb_Hebr,Step50+sbeam8,"{'tur_Latn': 0.37, 'hin_Deva': 0.52, 'eng_Latn': 0.08}",0.9153715372085571
me5_tur_hin,"['tur_Latn', 'hin_Deva']",arb_Arab,Labels,{'arb_Arab': 1.0},
me5_tur_hin,"['tur_Latn', 'hin_Deva']",arb_Arab,Base,"{'eng_Latn': 0.72, 'tur_Latn': 0.08, 'hin_Deva': 0.08}",0.8866718411445618
me5_tur_hin,"['tur_Latn', 'hin_Deva']",arb_Arab,Step1,"{'tur_Latn': 0.17, 'eng_Latn': 0.62, 'hin_Deva': 0.13}",0.8643335103988647
me5_tur_hin,"['tur_Latn', 'hin_Deva']",arb_Arab,Step50+sbeam8,"{'tur_Latn': 0.22, 'eng_Latn': 0.56, 'hin_Deva': 0.14}",0.8435003757476807
me5_tur_hin,"['tur_Latn', 'hin_Deva']",amh_Ethi,Labels,"{'amh_Ethi': 0.81, 'eng_Latn': 0.14}",
me5_tur_hin,"['tur_Latn', 'hin_Deva']",amh_Ethi,Base,"{'eng_Latn': 0.16, 'tur_Latn': 0.3, 'hin_Deva': 0.4}",0.8546662926673889
me5_tur_hin,"['tur_Latn', 'hin_Deva']",amh_Ethi,Step1,"{'hin_Deva': 0.52, 'eng_Latn': 0.13, 'tur_Latn': 0.25}",0.8114498853683472
me5_tur_hin,"['tur_Latn', 'hin_Deva']",amh_Ethi,Step50+sbeam8,"{'hin_Deva': 0.52, 'tur_Latn': 0.25, 'eng_Latn': 0.14}",0.8080177903175354
me5_tur_hin,"['tur_Latn', 'hin_Deva']",mlt_Latn,Labels,"{'eng_Latn': 0.13, 'deu_Latn': 0.19, 'mlt_Latn': 0.24, 'fin_Latn': 0.11}",
me5_tur_hin,"['tur_Latn', 'hin_Deva']",mlt_Latn,Base,"{'eng_Latn': 0.2, 'tur_Latn': 0.55}",0.9129541516304016
me5_tur_hin,"['tur_Latn', 'hin_Deva']",mlt_Latn,Step1,"{'tur_Latn': 0.6, 'eng_Latn': 0.19}",0.9064995646476746
me5_tur_hin,"['tur_Latn', 'hin_Deva']",mlt_Latn,Step50+sbeam8,"{'tur_Latn': 0.56, 'eng_Latn': 0.2}",0.9490439295768738
me5_tur_hin,"['tur_Latn', 'hin_Deva']",hin_Deva,Labels,"{'hin_Deva': 0.72, 'eng_Latn': 0.24}",
me5_tur_hin,"['tur_Latn', 'hin_Deva']",hin_Deva,Base,"{'hin_Deva': 0.72, 'eng_Latn': 0.24}",0.9517772197723389
me5_tur_hin,"['tur_Latn', 'hin_Deva']",hin_Deva,Step1,"{'hin_Deva': 0.74, 'eng_Latn': 0.23}",0.9742687940597534
me5_tur_hin,"['tur_Latn', 'hin_Deva']",hin_Deva,Step50+sbeam8,"{'hin_Deva': 0.73, 'eng_Latn': 0.24}",0.9917275905609131
me5_tur_hin,"['tur_Latn', 'hin_Deva']",urd_Arab,Labels,{'urd_Arab': 0.98},
me5_tur_hin,"['tur_Latn', 'hin_Deva']",urd_Arab,Base,"{'hin_Deva': 0.88, 'eng_Latn': 0.08}",0.8934630751609802
me5_tur_hin,"['tur_Latn', 'hin_Deva']",urd_Arab,Step1,"{'hin_Deva': 0.89, 'eng_Latn': 0.06}",0.8954830765724182
me5_tur_hin,"['tur_Latn', 'hin_Deva']",urd_Arab,Step50+sbeam8,"{'hin_Deva': 0.9, 'eng_Latn': 0.06}",0.8187690377235413
me5_tur_hin,"['tur_Latn', 'hin_Deva']",guj_Gujr,Labels,{'guj_Gujr': 0.99},
me5_tur_hin,"['tur_Latn', 'hin_Deva']",guj_Gujr,Base,{'hin_Deva': 0.96},0.9135112166404724
me5_tur_hin,"['tur_Latn', 'hin_Deva']",guj_Gujr,Step1,{'hin_Deva': 0.96},0.9141739010810852
me5_tur_hin,"['tur_Latn', 'hin_Deva']",sin_Sinh,Labels,{'eng_Latn': 0.19},
me5_tur_hin,"['tur_Latn', 'hin_Deva']",sin_Sinh,Base,"{'hin_Deva': 0.91, 'eng_Latn': 0.07}",0.8974056243896484
me5_tur_hin,"['tur_Latn', 'hin_Deva']",sin_Sinh,Step1,"{'hin_Deva': 0.9, 'eng_Latn': 0.06}",0.8966716527938843
me5_tur_hin,"['tur_Latn', 'hin_Deva']",sin_Sinh,Step50+sbeam8,{'hin_Deva': 0.91},0.8625937700271606
me5_tur_hin,"['tur_Latn', 'hin_Deva']",pan_Guru,Labels,{'pan_Guru': 1.0},
me5_tur_hin,"['tur_Latn', 'hin_Deva']",pan_Guru,Base,{'hin_Deva': 0.98},0.9082081913948059
me5_tur_hin,"['tur_Latn', 'hin_Deva']",pan_Guru,Step1,{'hin_Deva': 0.98},0.8770855665206909
me5_tur_hin,"['tur_Latn', 'hin_Deva']",pan_Guru,Step50+sbeam8,{'hin_Deva': 0.98},0.9297916293144226
me5_tur_hin,"['tur_Latn', 'hin_Deva']",tur_Latn,Labels,{'tur_Latn': 0.99},
me5_tur_hin,"['tur_Latn', 'hin_Deva']",tur_Latn,Base,{'tur_Latn': 0.99},0.9413398504257202
me5_tur_hin,"['tur_Latn', 'hin_Deva']",tur_Latn,Step1,{'tur_Latn': 0.99},0.9737738370895386
me5_tur_hin,"['tur_Latn', 'hin_Deva']",tur_Latn,Step50+sbeam8,{'tur_Latn': 0.99},0.9497952461242676
me5_tur_hin,"['tur_Latn', 'hin_Deva']",kaz_Cyrl,Labels,{'kaz_Cyrl': 0.99},
